itemId	category
2981	2
2982	2
2983	1
2984	1
2985	5
2986	2
2987	2
2988	2
2989	8
2990	8
2991	8
2992	8
2993	1
2994	0
2995	2
2996	5
2997	10
2998	10
2999	5
3000	4
3001	2
3002	2
3003	2
3004	5
3005	5
3006	0
3007	0
3008	2
3009	8
3010	5
3011	5
3012	2
3013	2
3014	2
3015	5
3016	2
3017	2
3018	2
3019	4
3020	4
3021	2
3022	2
3023	8
3024	2
3025	4
3026	4
3027	4
3028	5
3028	11
3029	0
3030	5
3031	5
3032	5
3033	5
3034	6
3035	6
3036	6
3037	6
3038	0
3039	2
3040	2
3041	2
3042	2
3043	2
3044	1
3045	0
3046	0
3047	5
3048	5
3049	5
3050	5
3051	5
3052	7
3053	8
3054	5
3055	5
3056	5
3057	5
3058	0
3059	0
3060	2
3061	2
3062	5
3063	5
3064	5
3065	5
3066	5
3067	5
3068	2
3069	5
3070	5
3071	5
3072	2
3073	7
3074	7
3075	7
3076	2
3077	2
3078	2
3079	2
3080	2
3081	2
3082	2
3083	2
3084	2
3085	2
3086	8
3087	6
3088	5
3089	2
3090	2
3091	1
3092	0
3093	1
3094	1
3095	1
3096	1
3097	1
3098	2
3099	1
3100	5
3101	5
3102	5
3103	5
3104	5
3105	4
3106	4
3107	4
3108	2
3109	0
3110	1
3111	5
3112	5
3113	3
3114	2
3115	2
3116	2
3117	0
3118	1
3119	2
3120	2
3121	2
3122	2
3123	2
3124	2
3125	2
3126	2
3127	2
3128	2
3129	2
3130	2
3131	0
3132	5
3133	6
3134	2
3135	1
3136	2
3137	0
3138	0
3139	0
3140	2
3141	2
3142	2
3143	2
3144	2
3145	2
3146	2
3147	8
3148	3
3149	7
3150	5
3151	5
3152	0
3153	0
3154	7
3155	7
3156	7
3157	7
3158	1
3159	5
3160	4
3161	4
3162	2
3163	2
3164	2
3165	0
3166	2
3167	5
3168	5
3169	4
3170	4
3171	7
3172	8
3173	2
3174	2
3175	2
3176	2
3177	2
3178	2
3179	1
3180	1
3181	3
3182	2
3183	7
3184	1
3185	0
3186	0
3187	5
3188	5
3189	2
3190	1
3191	1
3192	1
3193	1
3194	6
3195	8
3196	2
3197	2
3198	8
3199	8
3200	2
3201	6
3202	6
3203	6
3204	5
3205	0
3206	6
3207	6
3208	6
3209	6
3210	0
3211	2
3212	2
3213	7
3214	7
3215	7
3216	6
3217	6
3218	0
3219	6
3220	2
3221	2
3222	2
3223	1
3224	1
3225	1
3226	0
3227	8
3228	2
3229	5
3230	5
3231	0
3232	0
3233	0
3234	0
3235	0
3236	0
3237	0
3238	5
3239	5
3240	5
3241	5
3242	0
3243	2
3244	4
3245	4
3246	4
3247	4
3248	4
3249	0
3250	6
3251	0
3252	7
3253	2
3254	2
3255	2
3256	6
3257	5
3258	2
3259	2
3260	1
3261	2
3262	2
3263	1
3264	1
3265	7
3266	0
3267	3
3268	5
3269	2
3270	1
3271	1
3272	1
3273	1
3274	5
3275	5
3276	2
3277	2
3278	7
3279	3
3280	3
3281	6
3282	6
3283	5
3284	2
3285	1
3286	2
3287	1
3288	2
3289	0
3290	0
3291	2
3292	2
3293	2
3294	5
3295	5
3296	2
3297	2
3298	2
3299	2
3300	2
3301	5
3302	8
3303	5
3304	5
3305	5
3306	0
3307	7
3308	0
3309	1
3310	1
3311	6
3312	6
3313	1
3314	1
3315	5
3316	1
3317	1
3318	3
3319	5
3320	3
3321	0
3322	5
3323	5
3324	6
3325	2
3326	2
3327	12
3328	5
3329	5
3330	5
3331	5
3332	5
3333	5
3334	4
3335	1
3336	2
3337	2
3338	2
3339	8
3340	4
3341	4
3342	2
3343	0
3344	4
3345	5
3346	6
3347	4
3348	0
3349	4
3350	4
3351	5
3352	8
3353	8
3354	0
3355	2
3356	5
3357	1
3358	1
3359	2
3360	2
3361	2
3362	2
3363	2
3364	2
3365	2
3366	2
3367	5
3368	5
3369	2
3370	2
3371	2
3372	2
3373	5
3374	0
3375	0
3376	0
3377	8
3378	8
3379	5
3380	5
3381	7
3382	7
3383	7
3384	5
3385	10
3386	2
3387	2
3388	2
3389	5
3389	15
3390	0
3391	5
3392	5
3393	5
3394	5
3395	8
3396	2
3397	1
3398	8
3399	8
3400	2
3401	2
3402	1
3403	2
3404	0
3405	5
3406	5
3407	5
3408	0
3409	4
3410	3
3411	5
3412	5
3413	5
3414	5
3415	5
3416	5
3417	0
3418	2
3419	5
3420	2
3421	2
3422	6
3423	6
3424	5
3425	2
3426	2
3427	2
3428	7
3429	7
3430	7
3431	5
3432	2
3433	2
3434	1
3435	0
3436	0
3437	0
3438	6
3439	5
3440	5
3441	5
3442	7
3443	7
3444	7
3445	5
3446	5
3447	6
3448	5
3449	5
3450	0
3451	2
3452	2
3453	1
3454	2
3455	5
3456	5
3457	5
3458	2
3459	2
3460	1
3461	5
3462	6
3463	10
3464	5
3465	2
3466	2
3467	2
3468	2
3469	2
3470	2
3471	0
3472	0
3473	0
3474	5
3475	5
3476	5
3477	5
3478	6
3479	2
3480	0
3481	2
3482	5
3483	5
3484	5
3485	0
3486	1
3487	3
3488	3
3489	6
3490	1
3491	6
3492	6
3493	0
3494	0
3495	8
3496	8
3497	2
3498	6
3499	2
3500	2
3501	7
3502	7
3503	7
3504	5
3505	2
3506	2
3507	2
3508	2
3509	7
3510	7
3511	2
3512	2
3513	8
3514	8
3515	6
3516	7
3517	6
3518	6
3519	2
3520	2
3521	5
3522	8
3523	4
3524	4
3525	6
3526	5
3527	1
3528	5
3529	5
3530	7
3531	1
3532	5
3533	1
3534	1
3535	4
3536	5
3537	2
3538	2
3539	1
3540	2
3541	2
3542	2
3543	2
3544	2
3545	5
3546	5
3547	5
3548	8
3549	5
3550	0
3551	2
3552	2
3553	2
3554	2
3555	2
3556	2
3557	2
3558	7
3559	8
3560	0
3561	1
3562	2
3563	5
3564	0
3565	1
3566	2
3567	6
3568	6
3569	4
3570	0
3571	2
3571	20
3572	1
3573	2
3574	2
3575	2
3576	2
3577	5
3578	1
3579	1
3580	1
3581	1
3582	1
3583	2
3584	2
3585	3
3586	3
3587	3
3588	2
3589	2
3590	2
3591	2
3592	0
3593	2
3594	2
3595	2
3596	2
3597	4
3598	2
3599	1
3600	0
3601	0
3602	2
3603	2
3604	2
3605	2
3606	1
3607	2
3608	7
3609	7
3610	6
3611	6
3612	6
3613	2
3614	5
3615	0
3616	2
3617	2
3618	2
3619	2
3620	7
3621	7
3622	5
3623	5
3624	5
3624	11
3625	8
3626	8
3627	0
3628	0
3629	2
3630	2
3631	2
3632	2
3633	2
3634	2
3635	5
3636	2
3637	8
3638	8
3639	2
3640	2
3641	4
3642	0
3643	4
3644	4
3645	5
3646	5
3647	0
3648	1
3649	5
3650	5
3651	2
3652	1
3653	1
3654	1
3655	2
3656	0
3657	1
3658	0
3659	5
3660	2
3661	8
3662	8
3663	8
3664	4
3665	8
3666	1
3667	1
3668	1
3669	1
3670	1
3671	7
3672	7
3673	0
3674	5
3675	2
3676	2
3677	2
3678	5
3679	10
3680	5
3681	2
3682	5
3683	0
3684	0
3685	5
3686	5
3687	2
3688	2
3689	1
3690	8
3691	4
3692	4
3693	0
3694	1
3695	1
3696	0
3697	1
3698	0
3699	2
3700	6
3701	6
3702	2
3703	1
3704	1
3705	2
3706	6
3707	6
3708	2
3709	2
3710	5
3711	4
3712	4
3713	4
3714	5
3715	5
3716	5
3717	2
3718	5
3719	2
3720	2
3721	6
3722	0
3723	0
3724	0
3725	2
3726	2
3727	2
3728	2
3729	5
3730	0
3731	4
3732	4
3733	4
3734	1
3735	8
3736	8
3737	1
3738	1
3739	3
3740	3
3741	3
3742	3
3743	3
3744	4
3745	2
3746	2
3747	1
3748	4
3749	2
3750	1
3751	1
3752	0
3753	5
3754	5
3755	2
3756	2
3757	2
3758	2
3759	2
3760	2
3761	5
3762	5
3763	1
3764	1
3765	1
3766	1
3767	7
3768	5
3769	0
3770	7
3771	0
3772	0
3773	0
3774	8
3775	0
3776	8
3777	8
3778	4
3779	6
3780	1
3780	17
3781	5
3782	1
3783	8
3784	5
3785	5
3786	1
3787	0
3788	7
3789	4
3790	6
3791	5
3792	5
3793	2
3794	0
3795	2
3796	6
3797	0
3798	1
3799	4
3800	4
3801	4
3802	5
3803	5
3804	2
3805	2
3806	2
3807	1
3808	2
3809	2
3810	9
3811	7
3812	7
3813	2
3814	2
3815	2
3816	3
3817	7
3817	12
3818	0
3819	2
3820	2
3821	6
3822	3
3823	5
3824	5
3825	2
3826	2
3827	0
3828	2
3829	2
3830	2
3831	5
3832	1
3833	0
3834	2
3835	4
3836	5
3837	5
3838	5
3839	6
3840	5
3841	5
3842	5
3843	4
3844	2
3845	5
3846	5
3847	4
3848	4
3849	4
3850	4
3851	4
3852	4
3853	7
3854	2
3855	2
3856	6
3857	6
3858	4
3859	5
3860	8
3861	8
3862	0
3863	1
3864	2
3865	2
3866	2
3867	2
3868	2
3869	7
3870	0
3871	1
3872	2
3873	3
3874	2
3875	1
3876	1
3877	1
3878	1
3879	1
3880	1
3881	6
3882	0
3883	5
3884	7
3885	2
3886	0
3887	8
3888	2
3889	2
3890	3
3891	8
3892	2
3893	2
3894	6
3895	6
3896	5
3897	2
3898	8
3899	2
3900	3
3901	3
3902	3
3903	12
3904	2
3905	5
3906	5
3907	5
3908	5
3909	1
3910	0
3911	2
3912	2
3913	2
3914	6
3915	6
3916	6
3917	6
3918	2
3919	2
3920	2
3921	2
3922	4
3923	2
3924	8
3925	2
3926	8
3927	5
3928	1
3929	4
3930	7
3931	0
3932	2
3933	2
3934	2
3935	2
3936	5
3937	5
3938	5
3939	5
3940	1
3941	5
3942	2
3943	2
3944	2
3945	6
3946	2
3947	2
3948	2
3949	2
3950	2
3951	6
3952	6
3953	6
3954	5
3955	8
3956	8
3957	4
3958	2
3959	2
3960	2
3961	8
3962	2
3963	2
3964	2
3965	2
3966	8
3967	6
3968	2
3969	1
3970	2
3971	7
3972	4
3973	2
3974	1
3975	4
3976	5
3977	5
3978	6
3979	5
3980	5
3981	5
3982	5
3983	0
3984	0
3985	0
3986	1
3987	1
3988	1
3989	2
3990	2
3991	2
3992	6
3993	3
3994	2
3995	5
3996	4
3997	7
3998	7
3999	5
4000	4
4001	5
4002	2
4003	2
4004	4
4005	5
4006	5
4007	5
4008	5
4009	2
4010	2
4011	2
4012	3
4013	2
4014	0
4015	5
4016	8
4017	2
4018	2
4019	5
4020	5
4021	5
4022	5
4023	5
4024	2
4025	2
4026	2
4027	7
4028	0
4029	2
4030	2
4031	2
4032	2
4033	2
4034	2
4035	5
4036	4
4037	5
4038	1
4039	1
4040	6
4041	5
4042	1
4043	2
4044	0
4045	2
4046	2
4047	0
4048	2
4049	6
4050	8
4051	5
4052	0
4053	2
4054	2
4055	1
4056	1
4057	1
4058	1
4059	1
4060	4
4061	6
4062	8
4063	5
4064	5
4065	8
4066	2
4067	5
4068	3
4069	4
4070	2
4071	2
4072	3
4073	2
4074	2
4075	2
4076	1
4077	6
4078	0
4079	5
4080	2
4081	0
4082	5
4083	2
4084	2
4085	0
4086	6
4087	6
4088	5
4089	1
4090	4
4091	5
4092	5
4093	6
4094	6
4095	4
4096	2
4097	2
4098	2
4099	8
4100	2
4101	5
4102	5
4103	5
4104	2
4105	2
4106	5
4107	2
4108	7
4109	0
4110	5
4111	2
4112	0
4113	8
4114	1
4115	1
4116	1
4117	1
4118	1
4119	5
4120	8
4121	8
4122	8
4123	2
4124	2
4125	2
4126	2
4127	2
4128	5
4129	1
4130	8
4131	8
4132	8
4133	8
4134	8
4135	2
4136	2
4137	3
4138	8
4139	1
4140	1
4141	1
4142	6
4143	2
4144	5
4145	0
4146	2
4147	2
4148	2
4149	6
4150	4
4151	1
4152	3
4153	2
4154	5
4155	2
4156	8
4157	1
4158	1
4159	3
4160	5
4161	2
4162	7
4163	2
4164	2
4165	2
4166	5
4167	5
4168	2
4169	0
4170	5
4171	2
4172	0
4173	4
4174	4
4175	6
4176	8
4177	2
4178	2
4179	2
4180	5
4181	5
4182	3
4183	2
4184	2
4185	5
4186	5
4187	5
4188	7
4189	2
4190	5
4191	4
4192	5
4193	5
4194	5
4195	5
4196	4
4197	4
4198	4
4199	2
4200	2
4201	5
4202	4
4203	4
4204	4
4205	0
4206	5
4207	5
4208	2
4209	0
4210	5
4211	5
4212	5
4213	5
4214	5
4215	7
4216	5
4217	8
4218	8
4219	8
4220	8
4221	5
4222	5
4223	6
4224	0
4225	1
4226	7
4227	5
4228	5
4229	1
4230	2
4231	2
4232	3
4233	3
4234	8
4235	3
4236	4
4237	7
4238	1
4239	1
4240	4
4241	2
4242	6
4243	6
4244	2
4245	2
4246	5
4247	2
4248	2
4249	2
4250	3
4251	0
4252	5
4253	5
4254	5
4255	5
4256	5
4257	5
4258	5
4259	5
4260	1
4261	2
4262	0
4263	4
4264	0
4265	5
4266	2
4267	8
4268	5
4269	2
4270	5
4271	5
4272	6
4273	5
4274	5
4275	3
4276	6
4277	5
4278	5
4279	2
4280	5
4281	7
4282	6
4283	9
4284	5
4285	5
4286	5
4287	2
4288	6
4289	8
4290	2
4291	8
4292	1
4293	7
4294	7
4295	6
4296	2
4297	2
4298	2
4299	1
4300	5
4301	5
4302	12
4303	6
4304	5
4305	5
4306	5
4307	2
4308	2
4309	2
4310	1
4311	0
4312	8
4313	5
4314	5
4315	5
4316	2
4317	2
4318	2
4319	4
4320	4
4321	4
4322	2
4323	2
4324	5
4325	4
4326	9
4327	3
4328	2
4329	5
4330	2
4331	5
4332	5
4333	5
4334	5
4335	2
4336	10
4337	5
4338	3
4339	2
4340	6
4341	5
4342	5
4343	5
4344	5
4345	5
4346	2
4347	5
4348	2
4349	5
4350	5
4351	2
4352	2
4353	2
4354	2
4355	9
4356	9
4357	12
4358	2
4359	6
4360	1
4361	1
4362	2
4363	6
4364	5
4365	2
4366	2
4367	4
4368	0
4369	2
4370	2
4371	2
4372	2
4373	2
4374	0
4375	5
4376	1
4377	1
4378	2
4379	6
4380	0
4381	8
4382	6
4383	3
4384	3
4385	2
4386	2
4387	2
4388	2
4389	7
4390	1
4391	5
4392	6
4393	3
4394	2
4395	5
4396	5
4397	7
4398	5
4399	5
4400	5
4401	2
4402	6
4403	6
4404	3
4405	5
4406	5
4407	2
4408	1
4409	2
4410	5
4411	2
4412	2
4413	7
4414	2
4415	5
4416	5
4417	5
4418	5
4419	6
4420	8
4421	8
4422	2
4423	2
4424	2
4425	5
4426	2
4427	8
4428	5
4429	2
4430	2
4431	2
4432	2
4433	8
4434	0
4435	0
4436	7
4437	7
4438	6
4439	0
4440	5
4441	4
4442	2
4443	2
4444	0
4445	7
4446	3
4447	2
4448	2
4449	7
4450	2
4451	5
4452	2
4453	2
4454	2
4455	8
4456	8
4457	2
4458	4
4459	4
4460	2
4461	2
4462	1
4463	6
4464	2
4465	2
4466	2
4467	5
4468	5
4469	5
4470	2
4471	2
4472	1
4473	2
4474	5
4475	1
4476	2
4477	2
4478	2
4479	4
4480	2
4481	5
4482	5
4483	4
4484	2
4485	6
4486	6
4487	7
4488	7
4489	4
4490	6
4491	5
4492	5
4493	5
4494	2
4495	1
4496	1
4497	7
4498	7
4499	7
4500	2
4501	0
4502	1
4503	0
4504	6
4505	2
4506	5
4507	5
4508	2
4509	5
4510	2
4511	3
4512	8
4513	5
4514	6
4515	6
4516	5
4517	4
4518	4
4519	2
4520	2
4521	2
4522	8
4523	2
4524	2
4525	5
4526	5
4527	6
4528	2
4529	3
4530	6
4531	10
4532	5
4533	2
4534	2
4535	4
4536	5
4537	5
4538	5
4539	4
4540	5
4541	5
4542	4
4543	6
4544	6
4545	2
4546	5
4547	5
4548	4
4549	5
4550	5
4551	2
4552	2
4553	4
4554	7
4555	7
4556	7
4557	8
4558	4
4559	2
4560	7
4561	5
4562	5
4563	6
4564	5
4565	5
4566	2
4567	3
4568	5
4569	2
4570	2
4571	8
4572	5
4573	8
4574	2
4575	2
4576	6
4577	3
4578	3
4579	7
4580	7
4581	3
4582	2
4583	2
4584	2
4585	2
4586	5
4587	3
4588	7
4589	7
4590	2
4591	2
4592	2
4593	8
4594	4
4595	4
4596	4
4597	0
4598	5
4599	5
4600	5
4601	0
4602	1
4603	5
4604	2
4605	6
4606	6
4607	2
4608	2
4609	0
4610	5
4611	5
4612	5
4613	5
4614	5
4615	5
4616	0
4617	8
4618	8
4619	4
4620	0
4621	2
4622	2
4623	5
4624	1
4625	5
4626	5
4627	2
4628	3
4629	7
4630	7
4631	7
4632	4
4633	1
4634	1
4635	2
4636	5
4637	2
4638	2
4639	2
4640	5
4641	8
4642	8
4643	6
4644	2
4645	5
4646	2
4647	5
4648	5
4649	5
4650	2
4651	3
4652	6
4653	8
4654	6
4655	9
4656	9
4657	8
4658	2
4659	2
4660	2
4661	7
4662	7
4663	2
4664	5
4665	5
4666	1
4667	2
4668	2
4669	2
4670	1
4671	6
4672	6
4673	6
4674	3
4675	1
4676	1
4677	2
4678	2
4679	2
4680	5
4681	8
4682	8
4683	8
4684	5
4685	2
4686	2
4687	8
4688	8
4689	2
4690	2
4691	2
4692	2
4693	2
4694	2
4695	6
4696	5
4697	2
4698	7
4699	7
4700	2
4701	8
4702	2
4703	1
4704	2
4705	1
4706	7
4707	7
4708	7
4709	5
4710	7
4711	7
4712	8
4713	9
4714	0
4715	4
4716	0
4717	5
4718	5
4719	5
4720	5
4721	7
4722	2
4723	2
4724	5
4725	8
4726	8
4727	1
4728	6
4729	8
4730	5
4731	5
4732	5
4733	2
4734	3
4735	2
4736	2
4737	2
4738	4
4739	6
4740	2
4741	2
4742	2
4743	7
4744	5
4745	5
4746	8
4747	6
4748	2
4749	8
4750	8
4751	2
4752	2
4753	2
4754	2
4755	2
4756	2
4757	2
4758	2
4759	5
4760	2
4761	6
4762	2
4763	1
4764	1
4765	1
4766	1
4767	4
4768	2
4769	6
4770	8
4771	8
4772	2
4773	6
4774	2
4775	2
4776	5
4777	2
4778	8
4779	8
4780	8
4781	1
4782	2
4783	1
4784	7
4785	7
4786	5
4787	2
4788	2
4789	8
4790	8
4791	4
4792	2
4793	6
4794	1
4795	1
4796	2
4797	4
4798	2
4799	6
4800	3
4801	5
4802	0
4803	1
4804	5
4805	5
4805	22
4806	5
4807	5
4808	0
4809	5
4810	5
4811	5
4812	0
4813	6
4814	0
4815	2
4816	5
4817	5
4818	9
4819	7
4820	2
4821	2
4822	2
4823	2
4824	2
4825	2
4826	2
4827	1
4828	5
4829	5
4830	2
4831	5
4832	6
4833	0
4834	5
4835	5
4836	3
4837	3
4838	5
4839	5
4840	2
4841	2
4842	2
4843	5
4844	5
4845	2
4846	4
4847	4
4848	2
4849	5
4850	7
4851	1
4852	1
4853	8
4854	2
4855	5
4856	7
4857	7
4858	7
4859	0
4860	3
4861	6
4862	8
4863	3
4864	5
4865	2
4866	2
4867	2
4868	4
4869	8
4870	3
4871	3
4872	5
4873	1
4874	2
4875	2
4876	0
4877	1
4878	0
4879	1
4880	2
4881	2
4882	2
4883	4
4884	8
4885	2
4886	0
4887	2
4888	2
4889	5
4890	2
4891	5
4892	1
4893	2
4894	2
4895	8
4896	8
4897	2
4898	2
4899	2
4900	2
4901	2
4902	10
4903	0
4904	2
4905	5
4906	0
4907	0
4908	5
4909	5
4910	2
4911	2
4912	2
4913	2
4914	5
4915	8
4916	2
4917	3
4918	2
4919	7
4920	7
4921	6
4922	5
4923	4
4924	2
4925	2
4926	7
4927	2
4928	5
4929	2
4930	5
4931	2
4932	1
4933	5
4934	2
4935	2
4936	2
4937	7
4938	2
4939	5
4940	2
4941	0
4942	1
4943	5
4944	2
4945	2
4946	5
4947	2
4948	2
4949	3
4950	4
4951	2
4952	7
4953	7
4954	7
4955	7
4956	5
4957	7
4958	4
4959	8
4960	2
4961	5
4962	0
4963	5
4964	2
4965	2
4966	4
4967	5
4968	2
4969	2
4970	2
4971	2
4972	6
4973	6
4974	0
4975	0
4976	8
4977	1
4978	2
4979	5
4980	5
4981	5
4982	5
4983	5
4983	23
4984	2
4985	5
4986	5
4987	5
4988	2
4989	2
4990	5
4991	2
4992	2
4993	7
4994	5
4995	6
4996	5
4997	5
4998	5
4999	5
5000	5
5001	2
5002	2
5003	2
5004	2
5005	2
5006	1
5007	2
5008	2
5009	8
5010	5
5011	2
5012	2
5013	2
5014	8
5015	10
5016	8
5017	8
5018	7
5019	2
5020	0
5021	2
5022	2
5023	2
5024	4
5025	5
5026	2
5027	2
5028	2
5029	8
5030	5
5031	5
5032	5
5033	5
5034	5
5035	2
5036	2
5037	5
5038	6
5039	5
5040	6
5041	6
5042	8
5043	7
5044	6
5045	5
5046	3
5047	8
5048	2
5049	1
5050	2
5051	2
5052	2
5053	1
5054	1
5055	2
5056	2
5057	4
5058	4
5059	1
5060	1
5061	5
5062	2
5063	2
5064	5
5065	2
5066	5
5067	4
5068	6
5069	5
5070	0
5071	1
5072	4
5073	2
5074	9
5075	8
5076	5
5077	4
5078	10
5079	5
5080	0
5081	12
5082	12
5083	5
5084	5
5085	2
5086	5
5087	5
5088	5
5089	5
5090	5
5091	6
5092	5
5093	2
5094	5
5095	2
5096	4
5097	0
5098	0
5099	1
5100	1
5101	2
5102	0
5103	5
5104	7
5105	2
5106	5
5107	2
5108	5
5109	10
5110	8
5111	2
5112	5
5113	5
5114	2
5115	2
5116	6
5117	2
5118	6
5119	4
5120	2
5121	8
5122	5
5123	1
5124	2
5125	5
5126	5
5127	8
5128	5
5129	2
5130	7
5131	4
5132	2
5133	5
5134	2
5135	2
5136	7
5137	5
5138	1
5139	5
5140	6
5141	2
5142	6
5143	1
5144	2
5145	5
5146	2
5147	2
5148	4
5149	4
5150	2
5151	5
5152	5
5153	5
5154	2
5155	6
5156	2
5157	5
5158	6
5159	2
5160	5
5161	5
5162	2
5163	2
5164	5
5165	1
5166	8
5167	7
5168	2
5169	7
5170	7
5171	5
5172	3
5173	2
5174	2
5175	5
5176	9
5177	8
5178	5
5179	7
5180	2
5181	2
5182	2
5183	7
5184	5
5185	5
5186	6
5187	4
5188	2
5189	0
5190	2
5191	2
5192	7
5193	4
5194	5
5195	5
5196	2
5197	2
5198	5
5199	5
5200	6
5201	5
5202	2
5203	2
5204	2
5205	5
5206	6
5207	5
5208	8
5209	8
5210	5
5211	7
5212	5
5213	6
5214	2
5215	8
5216	5
5217	2
5218	3
5219	2
5220	2
5221	2
5222	2
5223	2
5224	0
5225	5
5226	5
5227	5
5228	1
5229	1
5230	5
5231	2
5232	8
5233	6
5234	8
5235	2
5236	2
5237	6
5238	5
5239	5
5240	3
5241	1
5242	6
5243	5
5244	2
5245	1
5246	7
5247	1
5248	8
5249	1
5250	1
5251	2
5252	5
5253	2
5254	2
5255	2
5256	4
5257	7
5258	2
5259	2
5260	2
5261	1
5262	7
5263	7
5264	5
5265	5
5266	1
5267	5
5268	8
5269	5
5270	1
5271	6
5272	7
5273	7
5274	7
5275	1
5276	0
5277	5
5278	2
5279	0
5280	9
5281	3
5282	2
5283	5
5284	5
5285	5
5286	5
5287	2
5288	8
5289	8
5290	8
5291	2
5292	1
5293	1
5294	9
5295	5
5296	2
5297	5
5298	2
5299	5
5300	2
5301	5
5302	7
5303	5
5304	0
5305	5
5306	5
5307	8
5308	5
5309	5
5309	19
5310	1
5311	2
5312	5
5313	5
5314	4
5315	2
5316	1
5317	2
5318	7
5319	2
5320	2
5321	5
5322	5
5323	2
5324	8
5325	5
5326	2
5327	6
5328	6
5329	5
5330	5
5331	3
5332	2
5333	5
5334	6
5335	3
5336	2
5337	5
5338	5
5339	5
5340	5
5341	5
5342	2
5343	4
5344	2
5345	6
5346	8
5347	8
5348	8
5349	2
5350	1
5351	2
5352	1
5353	7
5354	5
5355	5
5356	2
5357	2
5358	2
5359	5
5360	2
5361	7
5362	5
5363	7
5364	4
5365	2
5366	1
5367	5
5368	2
5369	2
5370	5
5371	8
5372	1
5373	2
5374	5
5375	5
5376	5
5377	5
5378	4
5379	2
5380	5
5381	5
5381	11
5382	5
5383	4
5384	5
5385	5
5386	5
5387	5
5388	5
5389	7
5390	2
5391	6
5392	2
5393	6
5394	6
5395	5
5396	5
5397	5
5398	5
